data,values,cod,abbreviation,kurs_rub
1981-10-01,Bolg lion,975,BGN,0.7692
1981-10-16,Bolg lion,975,BGN,0.7692
1981-11-01,Bolg lion,975,BGN,0.7692
1981-11-16,Bolg lion,975,BGN,0.7692
1981-12-01,Bolg lion,975,BGN,0.7692
1982-01-01,Bolg lion,975,BGN,0.7692
1982-02-01,Bolg lion,975,BGN,0.7692
1982-02-16,Bolg lion,975,BGN,0.7692
1982-03-01,Bolg lion,975,BGN,0.7692
1982-03-16,Bolg lion,975,BGN,0.7692
1982-04-01,Bolg lion,975,BGN,0.7692
1982-04-16,Bolg lion,975,BGN,0.7692
1982-05-01,Bolg lion,975,BGN,0.7692
1982-05-16,Bolg lion,975,BGN,0.7692
1982-06-02,Bolg lion,975,BGN,0.7692
1982-06-16,Bolg lion,975,BGN,0.7692
1982-07-01,Bolg lion,975,BGN,0.7692
1982-07-16,Bolg lion,975,BGN,0.7692
1982-08-01,Bolg lion,975,BGN,0.7692
1982-08-16,Bolg lion,975,BGN,0.7692
1982-09-01,Bolg lion,975,BGN,0.7692
1982-09-16,Bolg lion,975,BGN,0.7692
1982-10-01,Bolg lion,975,BGN,0.7692
1982-10-16,Bolg lion,975,BGN,0.7692
1982-11-01,Bolg lion,975,BGN,0.7692
1982-11-17,Bolg lion,975,BGN,0.7692
1982-12-01,Bolg lion,975,BGN,0.7692
1982-12-16,Bolg lion,975,BGN,0.7692
1982-12-31,Bolg lion,975,BGN,0.7692
1983-01-16,Bolg lion,975,BGN,0.7692
1983-02-01,Bolg lion,975,BGN,0.7692
1983-02-16,Bolg lion,975,BGN,0.7692
1983-03-01,Bolg lion,975,BGN,0.7692
1983-03-16,Bolg lion,975,BGN,0.7692
1983-04-01,Bolg lion,975,BGN,0.7692
1983-04-16,Bolg lion,975,BGN,0.7692
1983-05-04,Bolg lion,975,BGN,0.7692
1983-05-16,Bolg lion,975,BGN,0.7692
1983-06-01,Bolg lion,975,BGN,0.7692
1983-06-16,Bolg lion,975,BGN,0.7692
1983-07-01,Bolg lion,975,BGN,0.7692
1983-07-16,Bolg lion,975,BGN,0.7692
1983-08-01,Bolg lion,975,BGN,0.7692
1983-08-16,Bolg lion,975,BGN,0.7692
1983-09-01,Bolg lion,975,BGN,0.7692
1983-09-16,Bolg lion,975,BGN,0.7692
1983-10-01,Bolg lion,975,BGN,1.0526
1983-10-16,Bolg lion,975,BGN,1.0526
1983-11-01,Bolg lion,975,BGN,1.0526
1983-11-16,Bolg lion,975,BGN,1.0526
1983-12-01,Bolg lion,975,BGN,1.0526
1983-12-16,Bolg lion,975,BGN,1.0526
1984-01-01,Bolg lion,975,BGN,1.0526
1984-01-16,Bolg lion,975,BGN,1.0526
1984-02-01,Bolg lion,975,BGN,1.0526
1984-02-16,Bolg lion,975,BGN,1.0526
1984-03-01,Bolg lion,975,BGN,1.0526
1984-03-16,Bolg lion,975,BGN,1.0526
1984-04-01,Bolg lion,975,BGN,1.0526
1984-04-16,Bolg lion,975,BGN,1.0526
1984-05-01,Bolg lion,975,BGN,1.0526
1984-05-16,Bolg lion,975,BGN,1.0526
1984-06-01,Bolg lion,975,BGN,1.0526
1984-06-16,Bolg lion,975,BGN,1.0526
1984-07-01,Bolg lion,975,BGN,1.0526
1984-07-16,Bolg lion,975,BGN,1.0526
1984-08-01,Bolg lion,975,BGN,1.0526
1984-08-22,Bolg lion,975,BGN,1.0526
1984-09-01,Bolg lion,975,BGN,1.0526
1984-09-16,Bolg lion,975,BGN,1.0526
1984-10-01,Bolg lion,975,BGN,1.0526
1984-10-16,Bolg lion,975,BGN,1.0526
1984-11-01,Bolg lion,975,BGN,1.0526
1984-11-16,Bolg lion,975,BGN,1.0526
1984-12-01,Bolg lion,975,BGN,1.0526
1984-12-16,Bolg lion,975,BGN,1.0526
1984-12-29,Bolg lion,975,BGN,1.0526
1985-01-01,Bolg lion,975,BGN,1.
1985-01-16,Bolg lion,975,BGN,1.
1985-02-01,Bolg lion,975,BGN,1.
1985-02-16,Bolg lion,975,BGN,1.
1985-02-28,Bolg lion,975,BGN,1.
1985-03-16,Bolg lion,975,BGN,1.
1985-04-01,Bolg lion,975,BGN,1.
1985-04-16,Bolg lion,975,BGN,1.
1985-05-01,Bolg lion,975,BGN,1.
1985-05-16,Bolg lion,975,BGN,1.
1985-06-01,Bolg lion,975,BGN,1.
1985-06-16,Bolg lion,975,BGN,1.
1985-07-01,Bolg lion,975,BGN,1.
1985-07-16,Bolg lion,975,BGN,1.
1985-08-01,Bolg lion,975,BGN,1.
1985-08-16,Bolg lion,975,BGN,1.
1985-09-01,Bolg lion,975,BGN,1.
1985-09-16,Bolg lion,975,BGN,1.
1985-10-01,Bolg lion,975,BGN,1.
1985-10-16,Bolg lion,975,BGN,1.
1985-11-01,Bolg lion,975,BGN,1.
1985-11-16,Bolg lion,975,BGN,1.
1985-12-01,Bolg lion,975,BGN,1.
1985-12-16,Bolg lion,975,BGN,1.
1986-01-01,Bolg lion,975,BGN,1.
1986-01-16,Bolg lion,975,BGN,1.
1986-02-01,Bolg lion,975,BGN,1.
1986-02-16,Bolg lion,975,BGN,1.
1986-03-01,Bolg lion,975,BGN,1.
1986-03-16,Bolg lion,975,BGN,1.
1986-04-01,Bolg lion,975,BGN,1.
1986-04-16,Bolg lion,975,BGN,1.
1986-05-05,Bolg lion,975,BGN,1.
1986-05-16,Bolg lion,975,BGN,1.
1986-06-02,Bolg lion,975,BGN,1.
1986-06-16,Bolg lion,975,BGN,1.
1986-07-01,Bolg lion,975,BGN,1.
1986-07-16,Bolg lion,975,BGN,1.
1986-08-01,Bolg lion,975,BGN,1.
1986-08-16,Bolg lion,975,BGN,1.
1986-09-03,Bolg lion,975,BGN,1.
1986-10-01,Bolg lion,975,BGN,1.
1986-11-05,Bolg lion,975,BGN,1.
1986-12-03,Bolg lion,975,BGN,1.
1987-01-01,Bolg lion,975,BGN,1.
1987-02-04,Bolg lion,975,BGN,1.
1987-03-04,Bolg lion,975,BGN,1.
1987-04-01,Bolg lion,975,BGN,1.
1987-05-06,Bolg lion,975,BGN,1.
1987-07-01,Bolg lion,975,BGN,1.
1987-08-05,Bolg lion,975,BGN,1.
1987-09-02,Bolg lion,975,BGN,1.
1987-10-07,Bolg lion,975,BGN,1.
1987-11-04,Bolg lion,975,BGN,1.
1987-12-02,Bolg lion,975,BGN,1.
1987-12-30,Bolg lion,975,BGN,1.
1988-02-03,Bolg lion,975,BGN,1.
1988-03-02,Bolg lion,975,BGN,1.
1988-04-06,Bolg lion,975,BGN,1.
1988-05-04,Bolg lion,975,BGN,1.
1988-06-01,Bolg lion,975,BGN,1.
1988-07-06,Bolg lion,975,BGN,1.
1988-08-03,Bolg lion,975,BGN,1.
1988-09-07,Bolg lion,975,BGN,1.
1988-11-02,Bolg lion,975,BGN,1.
1988-12-07,Bolg lion,975,BGN,1.
1989-03-01,Bolg lion,975,BGN,1.
1989-05-03,Bolg lion,975,BGN,1.
1989-07-05,Bolg lion,975,BGN,1.
1989-08-02,Bolg lion,975,BGN,1.
1989-12-06,Bolg lion,975,BGN,1.
1990-01-03,Bolg lion,975,BGN,1.
1990-05-02,Bolg lion,975,BGN,1.
1990-07-04,Bolg lion,975,BGN,1.
1990-08-01,Bolg lion,975,BGN,1.
1991-05-01,Bolg lion,975,BGN,0.0764
1991-06-01,Bolg lion,975,BGN,0.0766
1991-07-01,Bolg lion,975,BGN,0.0951
1991-08-01,Bolg lion,975,BGN,0.0973
1991-09-01,Bolg lion,975,BGN,0.0943
1991-10-01,Bolg lion,975,BGN,0.0973
1991-11-01,Bolg lion,975,BGN,0.097
1991-12-01,Bolg lion,975,BGN,0.098
1992-01-01,Bolg lion,975,BGN,0.0969
1992-02-01,Bolg lion,975,BGN,0.094
1992-03-01,Bolg lion,975,BGN,0.0939
1992-04-01,Bolg lion,975,BGN,0.0925
1992-05-01,Bolg lion,975,BGN,0.0963
1992-08-01,Bolg lion,975,BGN,0.0765
1992-08-02,Bolg lion,975,BGN,0.0765
1992-08-03,Bolg lion,975,BGN,0.0765
1992-08-04,Bolg lion,975,BGN,0.0765
1992-09-01,Bolg lion,975,BGN,0.079
1992-10-01,Bolg lion,975,BGN,0.0649
1992-11-01,Bolg lion,975,BGN,0.0602
1992-11-02,Bolg lion,975,BGN,0.0602
1992-11-03,Bolg lion,975,BGN,0.0602
1992-12-01,Bolg lion,975,BGN,8.52
1993-05-01,Bolg lion,975,BGN,33.69
1993-05-02,Bolg lion,975,BGN,33.69
1993-05-03,Bolg lion,975,BGN,33.69
1993-05-04,Bolg lion,975,BGN,33.69
1993-05-05,Bolg lion,975,BGN,33.69
1993-05-06,Bolg lion,975,BGN,33.69
1993-07-01,Bolg lion,975,BGN,39.83
1993-08-01,Bolg lion,975,BGN,37.12
1993-08-02,Bolg lion,975,BGN,37.12
1993-08-03,Bolg lion,975,BGN,37.12
1993-09-01,Bolg lion,975,BGN,37.71
1993-09-02,Bolg lion,975,BGN,37.71
1993-10-01,Bolg lion,975,BGN,44.72
1993-10-02,Bolg lion,975,BGN,44.72
1993-10-03,Bolg lion,975,BGN,44.72
1993-10-04,Bolg lion,975,BGN,44.72
1993-10-05,Bolg lion,975,BGN,44.72
1993-12-01,Bolg lion,975,BGN,46.
1993-12-02,Bolg lion,975,BGN,46.
1994-01-01,Bolg lion,975,BGN,48.36
1994-01-02,Bolg lion,975,BGN,48.36
1994-01-03,Bolg lion,975,BGN,48.36
1994-01-04,Bolg lion,975,BGN,48.36
1994-09-05,Bolg lion,975,BGN,35.05
1994-09-06,Bolg lion,975,BGN,35.05
1994-10-01,Bolg lion,975,BGN,44.35
1994-10-02,Bolg lion,975,BGN,44.35
1994-10-03,Bolg lion,975,BGN,44.35
1994-10-04,Bolg lion,975,BGN,44.35
1994-11-01,Bolg lion,975,BGN,47.84
1994-12-01,Bolg lion,975,BGN,50.74
1995-01-01,Bolg lion,975,BGN,54.31
1995-01-02,Bolg lion,975,BGN,54.31
1995-01-03,Bolg lion,975,BGN,54.31
1995-01-04,Bolg lion,975,BGN,54.31
1995-01-05,Bolg lion,975,BGN,54.31
1995-02-01,Bolg lion,975,BGN,60.73
1995-02-02,Bolg lion,975,BGN,60.73
1995-03-01,Bolg lion,975,BGN,71.54
1995-03-02,Bolg lion,975,BGN,71.54
1995-04-01,Bolg lion,975,BGN,75.23
1995-04-02,Bolg lion,975,BGN,75.23
1995-04-03,Bolg lion,975,BGN,75.23
1995-04-04,Bolg lion,975,BGN,75.23
1995-05-01,Bolg lion,975,BGN,77.89
1995-05-02,Bolg lion,975,BGN,77.89
1995-05-03,Bolg lion,975,BGN,77.89
1995-05-04,Bolg lion,975,BGN,77.89
1995-06-01,Bolg lion,975,BGN,73.96
1995-07-01,Bolg lion,975,BGN,68.96
1995-07-02,Bolg lion,975,BGN,68.96
1995-07-03,Bolg lion,975,BGN,68.96
1995-07-04,Bolg lion,975,BGN,68.96
1995-08-01,Bolg lion,975,BGN,66.55
1995-09-01,Bolg lion,975,BGN,65.75
1995-09-02,Bolg lion,975,BGN,65.75
1995-09-03,Bolg lion,975,BGN,65.75
1995-09-04,Bolg lion,975,BGN,65.75
1995-09-05,Bolg lion,975,BGN,65.75
1995-10-01,Bolg lion,975,BGN,65.93
1995-10-02,Bolg lion,975,BGN,65.93
1995-10-03,Bolg lion,975,BGN,65.93
1995-11-01,Bolg lion,975,BGN,65.65
1995-11-02,Bolg lion,975,BGN,65.65
1995-12-01,Bolg lion,975,BGN,65.47
1995-12-02,Bolg lion,975,BGN,65.47
1995-12-03,Bolg lion,975,BGN,65.47
1995-12-04,Bolg lion,975,BGN,65.47
1995-12-05,Bolg lion,975,BGN,65.47
1996-01-01,Bolg lion,975,BGN,64.35
1996-01-02,Bolg lion,975,BGN,64.35
1996-01-03,Bolg lion,975,BGN,64.35
1996-01-04,Bolg lion,975,BGN,64.35
1996-02-01,Bolg lion,975,BGN,64.05
1996-03-01,Bolg lion,975,BGN,62.35
1996-03-02,Bolg lion,975,BGN,62.35
1996-03-03,Bolg lion,975,BGN,62.35
1996-03-04,Bolg lion,975,BGN,62.35
1996-03-05,Bolg lion,975,BGN,62.35
1996-04-01,Bolg lion,975,BGN,61.69
1996-04-02,Bolg lion,975,BGN,61.69
1996-05-01,Bolg lion,975,BGN,47.81
1996-05-02,Bolg lion,975,BGN,47.81
1996-05-03,Bolg lion,975,BGN,47.81
1996-05-04,Bolg lion,975,BGN,47.81
1996-05-05,Bolg lion,975,BGN,47.81
1996-05-06,Bolg lion,975,BGN,47.81
1996-06-01,Bolg lion,975,BGN,34.13
1996-06-02,Bolg lion,975,BGN,34.13
1996-06-03,Bolg lion,975,BGN,34.13
1996-07-01,Bolg lion,975,BGN,32.89
1996-08-01,Bolg lion,975,BGN,27.63
1996-09-01,Bolg lion,975,BGN,26.74
1996-09-02,Bolg lion,975,BGN,26.74
1996-10-01,Bolg lion,975,BGN,23.46
1996-11-01,Bolg lion,975,BGN,22.71
1996-12-01,Bolg lion,975,BGN,15.75
1996-12-02,Bolg lion,975,BGN,15.75
1997-01-01,Bolg lion,975,BGN,11.41
1997-01-02,Bolg lion,975,BGN,11.41
1997-01-03,Bolg lion,975,BGN,11.41
1997-01-04,Bolg lion,975,BGN,11.41
1997-01-05,Bolg lion,975,BGN,11.41
1997-02-01,Bolg lion,975,BGN,5.51
1997-02-02,Bolg lion,975,BGN,5.51
1997-02-03,Bolg lion,975,BGN,5.51
1997-03-01,Bolg lion,975,BGN,2.59
1997-03-02,Bolg lion,975,BGN,2.59
1997-03-03,Bolg lion,975,BGN,2.59
1997-04-01,Bolg lion,975,BGN,3.6
1997-05-01,Bolg lion,975,BGN,3.89
1997-05-02,Bolg lion,975,BGN,3.89
1997-05-03,Bolg lion,975,BGN,3.89
1997-05-04,Bolg lion,975,BGN,3.89
1997-05-05,Bolg lion,975,BGN,3.89
1997-06-01,Bolg lion,975,BGN,3.68
1997-06-02,Bolg lion,975,BGN,3.68
1997-07-01,Bolg lion,975,BGN,3.38
1997-08-01,Bolg lion,975,BGN,3.17
1997-09-01,Bolg lion,975,BGN,3.26
1997-10-01,Bolg lion,975,BGN,3.34
1997-11-01,Bolg lion,975,BGN,3.43
1997-11-02,Bolg lion,975,BGN,3.43
1997-11-03,Bolg lion,975,BGN,3.43
1997-12-01,Bolg lion,975,BGN,3.38
1998-01-01,Bolg lion,975,BGN,0.003379
1998-01-02,Bolg lion,975,BGN,0.003379
1998-01-03,Bolg lion,975,BGN,0.003379
1998-01-04,Bolg lion,975,BGN,0.003379
1998-01-05,Bolg lion,975,BGN,0.003379
1998-02-01,Bolg lion,975,BGN,0.0033361
1998-02-02,Bolg lion,975,BGN,0.0033361
1998-03-01,Bolg lion,975,BGN,0.0033592
1998-04-01,Bolg lion,975,BGN,0.0033599
1998-05-01,Bolg lion,975,BGN,0.0034317
1998-06-01,Bolg lion,975,BGN,0.0034838
1998-07-01,Bolg lion,975,BGN,0.0034399
1998-08-01,Bolg lion,975,BGN,0.0035424
1998-09-01,Bolg lion,975,BGN,0.0044177
1998-10-01,Bolg lion,975,BGN,0.0096223
1998-11-01,Bolg lion,975,BGN,0.0097655
1998-12-01,Bolg lion,975,BGN,0.0105139
1999-01-01,Bolg lion,975,BGN,0.0124
1999-02-01,Bolg lion,975,BGN,0.01334
1999-03-01,Bolg lion,975,BGN,0.01293
1999-04-01,Bolg lion,975,BGN,0.01334
1999-05-01,Bolg lion,975,BGN,0.01318
1999-06-01,Bolg lion,975,BGN,0.0131
1999-07-01,Bolg lion,975,BGN,12.77
1999-07-01,Bolg lion,975,BGN,0.01289
1999-08-01,Bolg lion,975,BGN,13.27
1999-09-01,Bolg lion,975,BGN,13.54
1999-10-01,Bolg lion,975,BGN,13.49
1999-11-01,Bolg lion,975,BGN,14.33
1999-12-01,Bolg lion,975,BGN,13.97
2000-01-01,Bolg lion,975,BGN,13.92
2000-02-01,Bolg lion,975,BGN,14.73
2000-03-01,Bolg lion,975,BGN,14.38
2000-04-01,Bolg lion,975,BGN,13.95
2000-05-01,Bolg lion,975,BGN,13.49
2000-06-01,Bolg lion,975,BGN,13.46
2000-07-01,Bolg lion,975,BGN,13.64
2000-08-01,Bolg lion,975,BGN,13.35
2000-09-01,Bolg lion,975,BGN,12.72
2000-10-01,Bolg lion,975,BGN,12.56
2000-11-01,Bolg lion,975,BGN,12.03
2000-12-01,Bolg lion,975,BGN,12.23
2001-01-01,Bolg lion,975,BGN,13.45
2001-02-01,Bolg lion,975,BGN,13.38
2001-03-01,Bolg lion,975,BGN,13.4
2001-04-01,Bolg lion,975,BGN,13.14
2001-05-01,Bolg lion,975,BGN,13.35
2001-06-01,Bolg lion,975,BGN,12.81
2001-07-01,Bolg lion,975,BGN,12.85
2001-08-01,Bolg lion,975,BGN,13.13
2001-09-01,Bolg lion,975,BGN,13.7
2001-10-01,Bolg lion,975,BGN,13.88
2001-11-01,Bolg lion,975,BGN,13.69
2001-12-01,Bolg lion,975,BGN,13.54
2002-01-01,Bolg lion,975,BGN,13.6913
2002-02-01,Bolg lion,975,BGN,13.5925
2002-03-01,Bolg lion,975,BGN,13.8297
2002-04-01,Bolg lion,975,BGN,13.9165
2002-05-01,Bolg lion,975,BGN,14.422
2002-06-01,Bolg lion,975,BGN,15.0017
2002-07-01,Bolg lion,975,BGN,15.8911
2002-08-01,Bolg lion,975,BGN,15.8197
2002-09-01,Bolg lion,975,BGN,15.9169
2002-10-01,Bolg lion,975,BGN,15.8719
2002-11-01,Bolg lion,975,BGN,16.0153
2002-12-01,Bolg lion,975,BGN,16.1395
2003-01-01,Bolg lion,975,BGN,16.9381
2003-02-01,Bolg lion,975,BGN,17.6066
2003-03-01,Bolg lion,975,BGN,17.4262
2003-04-01,Bolg lion,975,BGN,17.2127
2003-05-01,Bolg lion,975,BGN,17.5379
2003-06-01,Bolg lion,975,BGN,18.5032
2003-07-01,Bolg lion,975,BGN,17.8268
2003-08-01,Bolg lion,975,BGN,17.7788
2003-09-01,Bolg lion,975,BGN,16.9918
2003-10-01,Bolg lion,975,BGN,18.0017
2003-11-01,Bolg lion,975,BGN,17.8996
2003-12-01,Bolg lion,975,BGN,18.1833
2004-01-01,Bolg lion,975,BGN,18.8232
2004-02-01,Bolg lion,975,BGN,18.1857
2004-03-01,Bolg lion,975,BGN,18.2939
2004-04-01,Bolg lion,975,BGN,17.8714
2004-05-01,Bolg lion,975,BGN,17.5146
2004-06-01,Bolg lion,975,BGN,18.2836
2004-07-01,Bolg lion,975,BGN,18.0098
2004-07-30,Bolg lion,975,BGN,17.9684
2004-08-01,Bolg lion,975,BGN,17.9684
2004-09-01,Bolg lion,975,BGN,17.9625
2004-10-01,Bolg lion,975,BGN,18.3271
2004-11-01,Bolg lion,975,BGN,18.72
2004-12-01,Bolg lion,975,BGN,19.1176
2005-01-01,Bolg lion,975,BGN,19.3196
2005-02-01,Bolg lion,975,BGN,18.6856
2005-03-01,Bolg lion,975,BGN,18.7205
2005-04-01,Bolg lion,975,BGN,18.4288
2005-05-01,Bolg lion,975,BGN,18.3713
2005-06-01,Bolg lion,975,BGN,17.9926
2005-07-01,Bolg lion,975,BGN,17.6433
2005-08-01,Bolg lion,975,BGN,17.672
2005-09-01,Bolg lion,975,BGN,17.8273
2005-10-01,Bolg lion,975,BGN,17.5865
2005-11-01,Bolg lion,975,BGN,17.6439
2005-12-01,Bolg lion,975,BGN,17.377
2006-01-01,Bolg lion,975,BGN,17.4644
2006-02-01,Bolg lion,975,BGN,17.395
2006-03-01,Bolg lion,975,BGN,17.0397
2006-04-01,Bolg lion,975,BGN,17.1258
2006-05-01,Bolg lion,975,BGN,17.4103
2006-06-01,Bolg lion,975,BGN,17.7153
2006-07-01,Bolg lion,975,BGN,17.5109
2006-08-01,Bolg lion,975,BGN,17.447
2006-08-31,Bolg lion,975,BGN,17.5492
2006-09-30,Bolg lion,975,BGN,17.3948
2006-10-31,Bolg lion,975,BGN,17.4048
2006-11-30,Bolg lion,975,BGN,17.7514
2006-12-30,Bolg lion,975,BGN,17.704
2007-01-31,Bolg lion,975,BGN,17.5341
2007-02-28,Bolg lion,975,BGN,17.6356
2007-03-31,Bolg lion,975,BGN,17.719
2007-04-30,Bolg lion,975,BGN,17.8919
2007-05-31,Bolg lion,975,BGN,17.799
2007-06-30,Bolg lion,975,BGN,17.7576
2007-07-31,Bolg lion,975,BGN,17.8921
2007-08-31,Bolg lion,975,BGN,17.9066
2007-09-30,Bolg lion,975,BGN,18.0439
2007-10-31,Bolg lion,975,BGN,18.1886
2007-11-30,Bolg lion,975,BGN,18.4548
2007-12-29,Bolg lion,975,BGN,18.2753
2008-01-31,Bolg lion,975,BGN,18.4954
2008-02-29,Bolg lion,975,BGN,18.5756
2008-03-31,Bolg lion,975,BGN,18.9669
2008-04-30,Bolg lion,975,BGN,18.892
2008-05-31,Bolg lion,975,BGN,18.8889
2008-06-30,Bolg lion,975,BGN,18.8543
2008-07-31,Bolg lion,975,BGN,18.784
2008-08-31,Bolg lion,975,BGN,18.5304
2008-09-30,Bolg lion,975,BGN,18.6568
2008-10-31,Bolg lion,975,BGN,17.6522
2008-11-30,Bolg lion,975,BGN,18.1013
2008-12-31,Bolg lion,975,BGN,21.252
2009-01-31,Bolg lion,975,BGN,23.1695
2009-02-28,Bolg lion,975,BGN,23.237
2009-03-31,Bolg lion,975,BGN,23.1892
2009-04-30,Bolg lion,975,BGN,22.3123
2009-05-31,Bolg lion,975,BGN,21.9141
2009-06-30,Bolg lion,975,BGN,22.3504
2009-07-31,Bolg lion,975,BGN,22.716
2009-08-31,Bolg lion,975,BGN,22.9875
2009-09-30,Bolg lion,975,BGN,22.5497
2009-10-31,Bolg lion,975,BGN,22.0981
2009-11-30,Bolg lion,975,BGN,23.0005
2009-12-31,Bolg lion,975,BGN,21.9527
2010-01-12,Bolg lion,975,BGN,21.8295
2010-01-13,Bolg lion,975,BGN,21.7756
2010-01-14,Bolg lion,975,BGN,21.9513
2010-01-15,Bolg lion,975,BGN,21.855
2010-01-16,Bolg lion,975,BGN,21.7643
2010-01-17,Bolg lion,975,BGN,21.7643
2010-01-18,Bolg lion,975,BGN,21.7643
2010-01-19,Bolg lion,975,BGN,21.7652
2010-01-20,Bolg lion,975,BGN,21.7303
2010-01-21,Bolg lion,975,BGN,21.5409
2010-01-22,Bolg lion,975,BGN,21.4389
2010-01-23,Bolg lion,975,BGN,21.5097
2010-01-24,Bolg lion,975,BGN,21.5097
2010-01-25,Bolg lion,975,BGN,21.5097
2010-01-26,Bolg lion,975,BGN,21.7588
2010-01-27,Bolg lion,975,BGN,21.8461
2010-01-28,Bolg lion,975,BGN,21.735
2010-01-29,Bolg lion,975,BGN,21.7907
2010-01-30,Bolg lion,975,BGN,21.7381
2010-01-31,Bolg lion,975,BGN,21.7381
2010-02-01,Bolg lion,975,BGN,21.7381
2010-02-02,Bolg lion,975,BGN,21.5937
2010-02-03,Bolg lion,975,BGN,21.4795
2010-02-04,Bolg lion,975,BGN,21.3551
2010-02-05,Bolg lion,975,BGN,21.2458
2010-02-06,Bolg lion,975,BGN,21.2681
2010-02-07,Bolg lion,975,BGN,21.2681
2010-02-08,Bolg lion,975,BGN,21.2681
2010-02-09,Bolg lion,975,BGN,21.3696
2010-02-10,Bolg lion,975,BGN,21.3192
2010-02-11,Bolg lion,975,BGN,21.2881
2010-02-12,Bolg lion,975,BGN,21.198
2010-02-13,Bolg lion,975,BGN,21.0127
2010-02-14,Bolg lion,975,BGN,21.0127
2010-02-15,Bolg lion,975,BGN,21.0127
2010-02-16,Bolg lion,975,BGN,21.0333
2010-02-17,Bolg lion,975,BGN,21.0613
2010-02-18,Bolg lion,975,BGN,21.1189
2010-02-19,Bolg lion,975,BGN,20.8674
2010-02-20,Bolg lion,975,BGN,20.7566
2010-02-21,Bolg lion,975,BGN,20.7566
2010-02-22,Bolg lion,975,BGN,20.7566
2010-02-23,Bolg lion,975,BGN,20.7566
2010-02-24,Bolg lion,975,BGN,20.7566
2010-02-25,Bolg lion,975,BGN,20.7927
2010-02-26,Bolg lion,975,BGN,20.7213
2010-02-27,Bolg lion,975,BGN,20.827
2010-02-28,Bolg lion,975,BGN,20.8525
2010-03-01,Bolg lion,975,BGN,20.8525
2010-03-02,Bolg lion,975,BGN,20.8426
2010-03-03,Bolg lion,975,BGN,20.7259
2010-03-04,Bolg lion,975,BGN,20.7532
2010-03-05,Bolg lion,975,BGN,20.8165
2010-03-06,Bolg lion,975,BGN,20.7127
2010-03-07,Bolg lion,975,BGN,20.7127
2010-03-08,Bolg lion,975,BGN,20.7127
2010-03-09,Bolg lion,975,BGN,20.7127
2010-03-10,Bolg lion,975,BGN,20.7114
2010-03-11,Bolg lion,975,BGN,20.6137
2010-03-12,Bolg lion,975,BGN,20.5912
2010-03-13,Bolg lion,975,BGN,20.607
2010-03-14,Bolg lion,975,BGN,20.607
2010-03-15,Bolg lion,975,BGN,20.607
2010-03-16,Bolg lion,975,BGN,20.6035
2010-03-17,Bolg lion,975,BGN,20.5778
2010-03-18,Bolg lion,975,BGN,20.5713
2010-03-19,Bolg lion,975,BGN,20.4366
2010-03-20,Bolg lion,975,BGN,20.3779
2010-03-21,Bolg lion,975,BGN,20.3779
2010-03-22,Bolg lion,975,BGN,20.3779
2010-03-23,Bolg lion,975,BGN,20.2841
2010-03-24,Bolg lion,975,BGN,20.3654
2010-03-25,Bolg lion,975,BGN,20.3246
2010-03-26,Bolg lion,975,BGN,20.2162
2010-03-27,Bolg lion,975,BGN,20.1738
2010-03-28,Bolg lion,975,BGN,20.1738
2010-03-29,Bolg lion,975,BGN,20.1738
2010-03-30,Bolg lion,975,BGN,20.414
2010-03-31,Bolg lion,975,BGN,20.3055
2010-04-01,Bolg lion,975,BGN,20.2385
2010-04-02,Bolg lion,975,BGN,20.31
2010-04-03,Bolg lion,975,BGN,20.2645
2010-04-04,Bolg lion,975,BGN,20.2645
2010-04-05,Bolg lion,975,BGN,20.2645
2010-04-06,Bolg lion,975,BGN,20.1266
2010-04-07,Bolg lion,975,BGN,20.0656
2010-04-08,Bolg lion,975,BGN,20.052
2010-04-09,Bolg lion,975,BGN,20.0043
2010-04-10,Bolg lion,975,BGN,20.0789
2010-04-11,Bolg lion,975,BGN,20.0789
2010-04-12,Bolg lion,975,BGN,20.0789
2010-04-13,Bolg lion,975,BGN,20.1636
2010-04-14,Bolg lion,975,BGN,20.193
2010-04-15,Bolg lion,975,BGN,20.2287
2010-04-16,Bolg lion,975,BGN,20.1217
2010-04-17,Bolg lion,975,BGN,20.0861
2010-04-18,Bolg lion,975,BGN,20.0861
2010-04-19,Bolg lion,975,BGN,20.0861
2010-04-20,Bolg lion,975,BGN,20.0832
2010-04-21,Bolg lion,975,BGN,20.0524
2010-04-22,Bolg lion,975,BGN,19.9702
2010-04-23,Bolg lion,975,BGN,19.9704
2010-04-24,Bolg lion,975,BGN,19.8416
2010-04-25,Bolg lion,975,BGN,19.8416
2010-04-26,Bolg lion,975,BGN,19.8416
2010-04-27,Bolg lion,975,BGN,19.9098
2010-04-28,Bolg lion,975,BGN,19.8486
2010-04-29,Bolg lion,975,BGN,19.83
2010-04-30,Bolg lion,975,BGN,19.7642
2010-05-01,Bolg lion,975,BGN,19.8271
2010-05-02,Bolg lion,975,BGN,19.8271
2010-05-03,Bolg lion,975,BGN,19.8271
2010-05-04,Bolg lion,975,BGN,19.8271
2010-05-05,Bolg lion,975,BGN,19.7188
2010-05-06,Bolg lion,975,BGN,19.6747
2010-05-07,Bolg lion,975,BGN,19.793
2010-05-08,Bolg lion,975,BGN,19.9398
2010-05-09,Bolg lion,975,BGN,19.9398
2010-05-10,Bolg lion,975,BGN,19.9398
2010-05-11,Bolg lion,975,BGN,19.9398
